"","V3","V1","V2.y"
"33018","GER",37705,"Germany"
"33019","GER",70436,"Germany"
"33020","GER",107589,"Germany"
"33021","GER",106777,"Germany"
"33022","GER",18919,"Germany"
"33023","GER",123676,"Germany"
"33024","GER",69852,"Germany"
"33025","GER",37861,"Germany"
"33026","GER",103509,"Germany"
"33027","GER",123678,"Germany"
"33028","GER",13137,"Germany"
"33029","GER",61006,"Germany"
"33030","GER",37865,"Germany"
"33031","GER",123685,"Germany"
"33032","GER",37712,"Germany"
"33033","GER",92850,"Germany"
"33034","GER",104202,"Germany"
"33035","GER",19085,"Germany"
"33036","GER",94292,"Germany"
"33037","GER",91334,"Germany"
"33038","GER",25327,"Germany"
"33039","GER",37719,"Germany"
"33040","GER",15257,"Germany"
"33041","GER",108997,"Germany"
"33042","GER",107541,"Germany"
"33043","GER",108995,"Germany"
"33044","GER",58337,"Germany"
"33045","GER",112073,"Germany"
"33046","GER",47578,"Germany"
"33047","GER",116191,"Germany"
"33048","GER",111739,"Germany"
"33049","GER",63785,"Germany"
"33050","GER",103193,"Germany"
"33051","GER",70481,"Germany"
"33052","GER",30210,"Germany"
"33053","GER",69658,"Germany"
"33054","GER",61028,"Germany"
"33055","GER",70003,"Germany"
"33056","GER",18945,"Germany"
"33057","GER",113580,"Germany"
"33058","GER",18949,"Germany"
"33059","GER",114935,"Germany"
"33060","GER",32117,"Germany"
"33061","GER",69779,"Germany"
"33062","GER",91691,"Germany"
"33063","GER",70007,"Germany"
"33064","GER",37904,"Germany"
"33065","GER",42457,"Germany"
"33066","GER",37733,"Germany"
"33067","GER",70329,"Germany"
"33068","GER",89903,"Germany"
"33069","GER",91696,"Germany"
"33070","GER",47600,"Germany"
"33071","GER",91699,"Germany"
"33072","GER",11994,"Germany"
"33073","GER",70022,"Germany"
"33074","GER",69789,"Germany"
"33075","GER",37743,"Germany"
"33076","GER",102466,"Germany"
"33077","GER",52345,"Germany"
"33078","GER",12711,"Germany"
"33079","GER",70043,"Germany"
"33080","GER",125249,"Germany"
"33081","GER",90699,"Germany"
"33082","GER",140,"Germany"
"33083","GER",37938,"Germany"
"33084","GER",70044,"Germany"
"33085","GER",107535,"Germany"
"33086","GER",82614,"Germany"
"33087","GER",70047,"Germany"
"33088","GER",47619,"Germany"
"33089","GER",37943,"Germany"
"33090","GER",47511,"Germany"
"33091","GER",70051,"Germany"
"33092","GER",116941,"Germany"
"33093","GER",25378,"Germany"
"33094","GER",123990,"Germany"
"33095","GER",70198,"Germany"
"33096","GER",37771,"Germany"
"33097","GER",47767,"Germany"
"33098","GER",34117,"Germany"
"33099","GER",125382,"Germany"
"33100","GER",9944,"Germany"
"33101","GER",116480,"Germany"
"33102","GER",70213,"Germany"
"33103","GER",58411,"Germany"
"33104","GER",9948,"Germany"
"33105","GER",124,"Germany"
"33106","GER",125641,"Germany"
"33107","GER",105407,"Germany"
"33108","GER",116605,"Germany"
"33109","GER",37967,"Germany"
"33110","GER",58414,"Germany"
"33111","GER",70076,"Germany"
"33112","GER",13213,"Germany"
"33113","GER",69940,"Germany"
"33114","GER",63411,"Germany"
"33115","GER",111694,"Germany"
"33116","GER",90397,"Germany"
"33117","GER",125903,"Germany"
"33118","GER",11488,"Germany"
"33119","GER",63417,"Germany"
"33120","GER",90399,"Germany"
"33121","GER",70413,"Germany"
"33122","GER",47904,"Germany"
"33123","GER",20707,"Germany"
"33124","GER",104855,"Germany"
"33125","GER",114001,"Germany"
"33126","GER",54062,"Germany"
"33127","GER",58439,"Germany"
"33128","GER",37692,"Germany"
"33129","GER",125915,"Germany"
"33130","GER",22330,"Germany"
"33131","GER",13341,"Germany"
"33132","GER",114778,"Germany"
"33133","GER",125917,"Germany"
"33134","GER",104188,"Germany"
"33135","GER",69961,"Germany"
"33136","GER",20718,"Germany"
"33137","GER",58452,"Germany"
"33138","GER",47556,"Germany"
"33139","GER",9865,"Germany"
"33140","GER",125799,"Germany"
"33141","GER",117472,"Germany"
"33142","GER",123673,"Germany"
"33143","GER",37855,"Germany"
"33144","GER",3568,"Germany"
"33145","GER",69971,"Germany"
"33146","GER",105771,"Germany"
"33147","GER",70114,"Germany"
"33148","GER",32077,"Germany"
"33149","GER",92846,"Germany"
"33150","GER",104318,"Germany"
"33151","GER",127179,"Germany"
"33152","GER",69751,"Germany"
"33153","GER",113791,"Germany"
"33154","GER",9999,"Germany"
"33155","GER",38038,"Germany"
"33156","GER",69756,"Germany"
"33157","GER",111170,"Germany"
"33158","GER",70122,"Germany"
"33159","GER",125323,"Germany"
"33160","GER",34401,"Germany"
"33161","GER",15092,"Germany"
"33162","GER",125818,"Germany"
"33163","GER",37718,"Germany"
"33164","GER",105346,"Germany"
"33165","GER",106798,"Germany"
"33166","GER",42551,"Germany"
"33167","GER",3652,"Germany"
"33168","GER",112549,"Germany"
"33169","GER",53970,"Germany"
"33170","GER",47709,"Germany"
"33171","GER",109444,"Germany"
"33172","GER",117735,"Germany"
"33173","GER",6977,"Germany"
"33174","GER",109447,"Germany"
"33175","GER",28539,"Germany"
"33176","GER",115272,"Germany"
"33177","GER",109450,"Germany"
"33178","GER",53982,"Germany"
"33179","GER",11597,"Germany"
"33180","GER",47873,"Germany"
"33181","GER",3556,"Germany"
"33182","GER",117509,"Germany"
"33183","GER",106030,"Germany"
"33184","GER",124970,"Germany"
"33185","GER",28553,"Germany"
"33186","GER",31769,"Germany"
"33187","GER",106596,"Germany"
"33188","GER",25357,"Germany"
"33189","GER",37908,"Germany"
"33190","GER",28559,"Germany"
"33191","GER",42580,"Germany"
"33192","GER",22248,"Germany"
"33193","GER",32129,"Germany"
"33194","GER",32127,"Germany"
"33195","GER",117991,"Germany"
"33196","GER",102869,"Germany"
"33197","GER",30233,"Germany"
"33198","GER",125732,"Germany"
"33199","GER",28569,"Germany"
"33200","GER",118117,"Germany"
"33201","GER",13186,"Germany"
"33202","GER",28570,"Germany"
"33203","GER",113151,"Germany"
"33204","GER",104479,"Germany"
"33205","GER",47507,"Germany"
"33206","GER",90701,"Germany"
"33207","GER",105151,"Germany"
"33208","GER",69804,"Germany"
"33209","GER",118121,"Germany"
"33210","GER",69801,"Germany"
"33211","GER",58396,"Germany"
"33212","GER",114296,"Germany"
"33213","GER",111562,"Germany"
"33214","GER",125743,"Germany"
"33215","GER",93474,"Germany"
"33216","GER",18999,"Germany"
"33217","GER",30288,"Germany"
"33218","GER",114192,"Germany"
"33219","GER",3610,"Germany"
"33220","GER",15016,"Germany"
"33221","GER",70202,"Germany"
"33222","GER",114302,"Germany"
"33223","GER",70385,"Germany"
"33224","GER",47933,"Germany"
"33225","GER",3599,"Germany"
"33226","GER",32030,"Germany"
"33227","GER",22300,"Germany"
"33228","GER",51931,"Germany"
"33229","GER",70215,"Germany"
"33230","GER",106743,"Germany"
"33231","GER",18890,"Germany"
"33232","GER",18892,"Germany"
"33233","GER",3664,"Germany"
"33234","GER",52376,"Germany"
"33235","GER",104056,"Germany"
"33236","GER",69824,"Germany"
"33237","GER",9842,"Germany"
"33238","GER",18895,"Germany"
"33239","GER",125401,"Germany"
"33240","GER",22315,"Germany"
"33241","GER",107119,"Germany"
"33242","GER",103263,"Germany"
"33243","GER",34813,"Germany"
"33244","GER",70414,"Germany"
"33245","GER",113998,"Germany"
"33246","GER",69951,"Germany"
"33247","GER",69831,"Germany"
"33248","GER",63733,"Germany"
"33249","GER",70422,"Germany"
"33250","GER",111933,"Germany"
"33251","GER",69958,"Germany"
"33252","GER",93730,"Germany"
"33253","GER",115698,"Germany"
"33254","GER",118169,"Germany"
"33255","GER",63435,"Germany"
"33256","GER",37697,"Germany"
"33257","GER",70256,"Germany"
"33258","GER",105207,"Germany"
"33259","GER",58451,"Germany"
"33260","GER",114788,"Germany"
"33261","GER",69965,"Germany"
"33262","GER",69967,"Germany"
"33263","GER",90197,"Germany"
"33264","GER",37704,"Germany"
"33265","GER",33352,"Germany"
"33266","GER",58453,"Germany"
"33267","GER",19068,"Germany"
"33268","GER",112405,"Germany"
"33269","GER",125796,"Germany"
"33270","GER",37859,"Germany"
"33271","GER",123677,"Germany"
"33272","GER",70446,"Germany"
"33273","GER",123683,"Germany"
"33274","GER",47848,"Germany"
"33275","GER",32089,"Germany"
"33276","GER",125808,"Germany"
"33277","GER",125811,"Germany"
"33278","GER",116063,"Germany"
"33279","GER",9880,"Germany"
"33280","GER",9879,"Germany"
"33281","GER",69866,"Germany"
"33282","GER",47574,"Germany"
"33283","GER",69990,"Germany"
"33284","GER",70469,"Germany"
"33285","GER",9883,"Germany"
"33286","GER",104552,"Germany"
"33287","GER",112075,"Germany"
"33288","GER",69648,"Germany"
"33289","GER",9887,"Germany"
"33290","GER",112074,"Germany"
"33291","GER",9890,"Germany"
"33292","GER",47861,"Germany"
"33293","GER",47860,"Germany"
"33294","GER",116431,"Germany"
"33295","GER",18943,"Germany"
"33296","GER",70312,"Germany"
"33297","GER",14168,"Germany"
"33298","GER",9894,"Germany"
"33299","GER",37728,"Germany"
"33300","GER",117270,"Germany"
"33301","GER",107972,"Germany"
"33302","GER",31760,"Germany"
"33303","GER",113584,"Germany"
"33304","GER",22238,"Germany"
"33305","GER",3672,"Germany"
"33306","GER",3639,"Germany"
"33307","GER",3595,"Germany"
"33308","GER",69668,"Germany"
"33309","GER",42576,"Germany"
"33310","GER",11633,"Germany"
"33311","GER",108673,"Germany"
"33312","GER",37737,"Germany"
"33313","GER",90910,"Germany"
"33314","GER",90911,"Germany"
"33315","GER",37738,"Germany"
"33316","GER",47734,"Germany"
"33317","GER",104696,"Germany"
"33318","GER",70159,"Germany"
"33319","GER",122623,"Germany"
"33320","GER",113711,"Germany"
"33321","GER",18974,"Germany"
"33322","GER",107530,"Germany"
"33323","GER",90581,"Germany"
"33324","GER",90584,"Germany"
"33325","GER",116582,"Germany"
"33326","GER",90700,"Germany"
"33327","GER",104480,"Germany"
"33328","GER",111778,"Germany"
"33329","GER",16291,"Germany"
"33330","GER",18985,"Germany"
"33331","GER",123983,"Germany"
"33332","GER",106848,"Germany"
"33333","GER",18994,"Germany"
"33334","GER",104147,"Germany"
"33335","GER",123991,"Germany"
"33336","GER",123989,"Germany"
"33337","GER",93475,"Germany"
"33338","GER",93476,"Germany"
"33339","GER",93473,"Germany"
"33340","GER",14384,"Germany"
"33341","GER",114301,"Germany"
"33342","GER",58275,"Germany"
"33343","GER",125636,"Germany"
"33344","GER",54034,"Germany"
"33345","GER",82627,"Germany"
"33346","GER",22295,"Germany"
"33347","GER",69817,"Germany"
"33348","GER",129,"Germany"
"33349","GER",70557,"Germany"
"33350","GER",125639,"Germany"
"33351","GER",47631,"Germany"
"33352","GER",30321,"Germany"
"33353","GER",70072,"Germany"
"33354","GER",144,"Germany"
"33355","GER",111583,"Germany"
"33356","GER",70075,"Germany"
"33357","GER",106872,"Germany"
"33358","GER",106526,"Germany"
"33359","GER",92589,"Germany"
"33360","GER",92590,"Germany"
"33361","GER",34806,"Germany"
"33362","GER",47534,"Germany"
"33363","GER",92592,"Germany"
"33364","GER",103835,"Germany"
"33365","GER",125908,"Germany"
"33366","GER",19039,"Germany"
"33367","GER",22325,"Germany"
"33368","GER",69836,"Germany"
"33369","GER",70245,"Germany"
"33370","GER",109188,"Germany"
"33371","GER",70420,"Germany"
"33372","GER",64050,"Germany"
"33373","GER",107813,"Germany"
"33374","GER",34816,"Germany"
"33375","GER",34815,"Germany"
"33376","GER",106435,"Germany"
"33377","GER",125920,"Germany"
"33378","GER",123667,"Germany"
"33379","GER",125419,"Germany"
"33380","GER",69964,"Germany"
"33381","GER",62670,"Germany"
"33382","GER",18914,"Germany"
"33383","GER",18916,"Germany"
"33384","GER",124797,"Germany"
"33385","GER",104531,"Germany"
"33386","GER",47833,"Germany"
"33387","GER",25313,"Germany"
"33388","GER",113895,"Germany"
"33389","GER",116994,"Germany"
"33390","GER",124801,"Germany"
"33391","GER",70110,"Germany"
"33392","GER",111163,"Germany"
"33393","GER",112882,"Germany"
"33394","GER",13510,"Germany"
"33395","GER",113787,"Germany"
"33396","GER",92851,"Germany"
"33397","GER",113790,"Germany"
"33398","GER",9996,"Germany"
"33399","GER",117954,"Germany"
"33400","GER",113793,"Germany"
"33401","GER",91333,"Germany"
"33402","GER",91332,"Germany"
"33403","GER",92856,"Germany"
"33404","GER",92858,"Germany"
"33405","GER",107494,"Germany"
"33406","GER",112072,"Germany"
"33407","GER",53968,"Germany"
"33408","GER",38046,"Germany"
"33409","GER",55874,"Germany"
"33410","GER",109439,"Germany"
"33411","GER",28527,"Germany"
"33412","GER",91341,"Germany"
"33413","GER",521,"Germany"
"33414","GER",91340,"Germany"
"33415","GER",91343,"Germany"
"33416","GER",25335,"Germany"
"33417","GER",91342,"Germany"
"33418","GER",3539,"Germany"
"33419","GER",70001,"Germany"
"33420","GER",113577,"Germany"
"33421","GER",127203,"Germany"
"33422","GER",124960,"Germany"
"33423","GER",105244,"Germany"
"33424","GER",3654,"Germany"
"33425","GER",92315,"Germany"
"33426","GER",92319,"Germany"
"33427","GER",32116,"Germany"
"33428","GER",31766,"Germany"
"33429","GER",31767,"Germany"
"33430","GER",47597,"Germany"
"33431","GER",91695,"Germany"
"33432","GER",22242,"Germany"
"33433","GER",111762,"Germany"
"33434","GER",70503,"Germany"
"33435","GER",30226,"Germany"
"33436","GER",25359,"Germany"
"33437","GER",37735,"Germany"
"33438","GER",116215,"Germany"
"33439","GER",22246,"Germany"
"33440","GER",42584,"Germany"
"33441","GER",82604,"Germany"
"33442","GER",42469,"Germany"
"33443","GER",30250,"Germany"
"33444","GER",90697,"Germany"
"33445","GER",3641,"Germany"
"33446","GER",18983,"Germany"
"33447","GER",70356,"Germany"
"33448","GER",125251,"Germany"
"33449","GER",82616,"Germany"
"33450","GER",47755,"Germany"
"33451","GER",47616,"Germany"
"33452","GER",42478,"Germany"
"33453","GER",25372,"Germany"
"33454","GER",25375,"Germany"
"33455","GER",70533,"Germany"
"33456","GER",70050,"Germany"
"33457","GER",52359,"Germany"
"33458","GER",47926,"Germany"
"33459","GER",116470,"Germany"
"33460","GER",6738,"Germany"
"33461","GER",125377,"Germany"
"33462","GER",47625,"Germany"
"33463","GER",37663,"Germany"
"33464","GER",93479,"Germany"
"33465","GER",107207,"Germany"
"33466","GER",14232,"Germany"
"33467","GER",92575,"Germany"
"33468","GER",9946,"Germany"
"33469","GER",107673,"Germany"
"33470","GER",93484,"Germany"
"33471","GER",125637,"Germany"
"33472","GER",93482,"Germany"
"33473","GER",9834,"Germany"
"33474","GER",115555,"Germany"
"33475","GER",92468,"Germany"
"33476","GER",32037,"Germany"
"33477","GER",34472,"Germany"
"33478","GER",105630,"Germany"
"33479","GER",90395,"Germany"
"33480","GER",90396,"Germany"
"33481","GER",118040,"Germany"
"33482","GER",32042,"Germany"
"33483","GER",149,"Germany"
"33484","GER",70081,"Germany"
"33485","GER",47957,"Germany"
"33486","GER",106313,"Germany"
"33487","GER",90401,"Germany"
"33488","GER",19036,"Germany"
"33489","GER",125911,"Germany"
"33490","GER",125912,"Germany"
"33491","GER",125914,"Germany"
"33492","GER",90185,"Germany"
"33493","GER",125913,"Germany"
"33494","GER",37832,"Germany"
"33495","GER",70093,"Germany"
"33496","GER",69731,"Germany"
"33497","GER",20713,"Germany"
"33498","GER",10002,"Germany"
"33499","GER",94730,"Germany"
"33500","GER",123666,"Germany"
"33501","GER",69843,"Germany"
"33502","GER",9985,"Germany"
"33503","GER",115119,"Germany"
"33504","GER",37849,"Germany"
"33505","GER",113892,"Germany"
"33506","GER",91435,"Germany"
"33507","GER",3635,"Germany"
"33508","GER",113896,"Germany"
"33509","GER",90198,"Germany"
"33510","GER",9870,"Germany"
"33511","GER",37602,"Germany"
"33512","GER",102824,"Germany"
"33513","GER",37857,"Germany"
"33514","GER",70440,"Germany"
"33515","GER",112408,"Germany"
"33516","GER",47686,"Germany"
"33517","GER",113788,"Germany"
"33518","GER",42535,"Germany"
"33519","GER",38034,"Germany"
"33520","GER",111168,"Germany"
"33521","GER",28517,"Germany"
"33522","GER",15416,"Germany"
"33523","GER",70124,"Germany"
"33524","GER",91336,"Germany"
"33525","GER",70463,"Germany"
"33526","GER",19092,"Germany"
"33527","GER",125328,"Germany"
"33528","GER",115375,"Germany"
"33529","GER",103757,"Germany"
"33530","GER",37880,"Germany"
"33531","GER",69647,"Germany"
"33532","GER",55876,"Germany"
"33533","GER",109440,"Germany"
"33534","GER",70304,"Germany"
"33535","GER",109442,"Germany"
"33536","GER",28534,"Germany"
"33537","GER",14488,"Germany"
"33538","GER",124956,"Germany"
"33539","GER",53979,"Germany"
"33540","GER",124959,"Germany"
"33541","GER",37729,"Germany"
"33542","GER",70309,"Germany"
"33543","GER",61974,"Germany"
"33544","GER",69774,"Germany"
"33545","GER",61031,"Germany"
"33546","GER",69775,"Germany"
"33547","GER",105363,"Germany"
"33548","GER",125599,"Germany"
"33549","GER",25350,"Germany"
"33550","GER",15287,"Germany"
"33551","GER",37901,"Germany"
"33552","GER",105368,"Germany"
"33553","GER",107979,"Germany"
"33554","GER",42579,"Germany"
"33555","GER",22245,"Germany"
"33556","GER",32120,"Germany"
"33557","GER",32121,"Germany"
"33558","GER",117988,"Germany"
"33559","GER",37640,"Germany"
"33560","GER",37905,"Germany"
"33561","GER",69788,"Germany"
"33562","GER",123102,"Germany"
"33563","GER",22260,"Germany"
"33564","GER",102650,"Germany"
"33565","GER",104023,"Germany"
"33566","GER",114622,"Germany"
"33567","GER",37931,"Germany"
"33568","GER",25367,"Germany"
"33569","GER",102655,"Germany"
"33570","GER",9922,"Germany"
"33571","GER",25369,"Germany"
"33572","GER",69803,"Germany"
"33573","GER",9818,"Germany"
"33574","GER",47756,"Germany"
"33575","GER",13586,"Germany"
"33576","GER",93470,"Germany"
"33577","GER",82617,"Germany"
"33578","GER",93471,"Germany"
"33579","GER",69807,"Germany"
"33580","GER",3560,"Germany"
"33581","GER",52358,"Germany"
"33582","GER",30273,"Germany"
"33583","GER",114191,"Germany"
"33584","GER",114193,"Germany"
"33585","GER",54867,"Germany"
"33586","GER",22284,"Germany"
"33587","GER",22293,"Germany"
"33588","GER",107787,"Germany"
"33589","GER",120049,"Germany"
"33590","GER",107788,"Germany"
"33591","GER",17249,"Germany"
"33592","GER",3663,"Germany"
"33593","GER",70066,"Germany"
"33594","GER",32029,"Germany"
"33595","GER",54038,"Germany"
"33596","GER",47634,"Germany"
"33597","GER",70071,"Germany"
"33598","GER",58288,"Germany"
"33599","GER",47792,"Germany"
"33600","GER",37678,"Germany"
"33601","GER",103706,"Germany"
"33602","GER",105521,"Germany"
"33603","GER",54052,"Germany"
"33604","GER",70231,"Germany"
"33605","GER",112617,"Germany"
"33606","GER",103262,"Germany"
"33607","GER",58432,"Germany"
"33608","GER",47806,"Germany"
"33609","GER",58434,"Germany"
"33610","GER",69835,"Germany"
"33611","GER",69834,"Germany"
"33612","GER",69832,"Germany"
"33613","GER",69954,"Germany"
"33614","GER",54061,"Germany"
"33615","GER",70091,"Germany"
"33616","GER",3666,"Germany"
"33617","GER",107811,"Germany"
"33618","GER",37699,"Germany"
"33619","GER",90188,"Germany"
"33620","GER",114004,"Germany"
"33621","GER",37698,"Germany"
"33622","GER",37841,"Germany"
"33623","GER",90193,"Germany"
"33624","GER",93066,"Germany"
"33625","GER",116043,"Germany"
"33626","GER",47831,"Germany"
"33627","GER",11640,"Germany"
"33628","GER",64070,"Germany"
"33629","GER",64070,"Germany"
"33630","GER",123672,"Germany"
"33631","GER",20723,"Germany"
"33632","GER",20724,"Germany"
"33633","GER",95059,"Germany"
"33634","GER",70113,"Germany"
"33635","GER",47678,"Germany"
"33636","GER",111164,"Germany"
"33637","GER",113785,"Germany"
"33638","GER",25318,"Germany"
"33639","GER",107251,"Germany"
"33640","GER",115720,"Germany"
"33641","GER",18926,"Germany"
"33642","GER",108877,"Germany"
"33643","GER",92853,"Germany"
